fecha,numero,tipo_anexo,estado,cant_dphs,financiador_sigla,financiador_nombre,importe_total
2022-03-15,20981,Internacion,Facturado,1.0,OSSIMRA,OBRA SOCIAL DE LOS  SUPERVISORES DE LA INDUSTRIA METALMECANICA DE LA REPUBLICA ARGENTINA,102617.17
2022-03-15,20982,Ambulatorio,Facturado,1.0,OSPEP,OBRA SOCIAL DEL PERSONAL DE PANADERIAS,20484.00
2022-03-15,20983,Internacion,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,30001.00
2022-03-15,20984,Ambulatorio,Facturado,1.0,OSPESA,OBRA SOCIAL DEL PERSONAL DE SOCIEDADES DE AUTORES Y AFINES,30726.00
2022-03-15,20985,Internacion,Facturado,1.0,OSPECON,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,38954.00
2022-03-15,20986,Ambulatorio,Facturado,1.0,OS MIN SECRET Y,OBRA SOCIAL DE MINISTROS SECRETARIOS Y SUBSECRETARIOS,30726.00
2022-03-15,20987,Internacion,Facturado,1.0,OSPIM(MOLINERA),OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA MOLINERA,133434.60
2022-03-15,20988,Internacion,Facturado,1.0,OSPECON,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,116148.32
2022-03-15,20989,Ambulatorio,Facturado,1.0,O.S.P.M.,OBRA SOCIAL PROGRAMAS MEDICOS SOCIEDAD ARGENTINA DE CONSULTORIA MUTUAL,40968.00
2022-03-15,20990,Internacion,Facturado,1.0,OSDEPYM,"OBRA SOCIAL DE EMPRESARIOS, PROFESIONALES Y MONOTRIBUTISTAS",41285.00
2022-03-15,20991,Ambulatorio,Facturado,1.0,OSPIM(MOLINERA),OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA MOLINERA,30726.00
2022-03-16,20992,Internacion,Facturado,1.0,OSPACP,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,80575.00
2022-03-16,20993,Internacion,Facturado,1.0,OSUTHGRA,"OBRA SOCIAL DEL PERSONAL DEL TURISMO, HOTELERO Y GASTRONOMICO DE LA UNION  DE TRABAJADORES  DEL TURISMO HOTELEROS Y GASTRONOMICOS DE LA REPUBLICA  ARGENTINA",35895.00
2022-03-16,20994,Internacion,Facturado,1.0,OSTPBA,OBRA SOCIAL DE LOS TRABAJADORES DE PRENSA DE BUENOS AIRES,27072.00
2022-03-16,20995,Internacion,Facturado,1.0, OSPEA,OBRA SOCIAL DEL PERSONAL SUPERIOR Y PROFESIONAL DE EMPRESAS AEROCOMERCIALES,50340.12
2022-03-16,20996,Internacion,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,108596.13
2022-03-16,20997,Internacion,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,46360.00
2022-03-16,20998,Internacion,Facturado,1.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,37703.00
2022-03-16,20999,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,48298.00
2022-03-16,21000,Internacion,Facturado,1.0,INSSJP,Instituto Nacional de Seguridad Social para Jubilados y Pensionados,756664.57
2022-03-16,21001,Internacion,Facturado,1.0,OSCRAIA,OBRA SOCIAL DE CONDUCTORES DE REMISES Y AUTOS AL INSTANTE Y AFINES,99365.00
2022-03-16,21002,Ambulatorio,Facturado,1.0,OSDO,OBRA SOCIAL DE DIRECCION OSDO,40968.00
2022-03-16,21003,Ambulatorio,Facturado,1.0,OSPICAL,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL CALZADO,20484.00
2022-03-17,21004,Ambulatorio,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,102420.00
2022-03-17,21005,Ambulatorio,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,61452.00
2022-03-17,21006,Ambulatorio,Facturado,1.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,61452.00
2022-03-17,21007,Ambulatorio,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,61452.00
2022-03-17,21008,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,92178.00
2022-03-17,21009,Ambulatorio,Facturado,1.0,OSPERYH,OBRA SOCIAL DEL PERSONAL DE EDIFICIOS DE RENTA Y HORIZONTAL DE LA CIUDAD AUTONOMA DE BUENOS AIRES Y GRAN BUENOS AIRES,51210.00
2022-03-17,21010,Ambulatorio,Facturado,1.0,OSTPCHPYARA,"OBRA SOCIAL TRABAJADORES  PASTELEROS, CONFITEROS, PIZZEROS , HELADEROS Y ALFAJOREROS DE LA REPUBLICA ARGENTINA - ELEVAR",40968.00
2022-03-17,21011,Ambulatorio,Facturado,1.0,OSMEDICA,OBRA SOCIAL DE LOS MEDICOS DE LA CIUDAD DE BUENOS AIRES,81936.00
2022-03-17,21012,Internacion,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL DE MAESTRANZA,153127.47
2022-03-17,21013,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,57632.98
2022-03-17,21014,Internacion,Facturado,1.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,61813.00
2022-03-17,21015,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,69049.00
2022-03-17,21016,Internacion,Facturado,1.0,OS VAREADORES,OBRA SOCIAL DE VAREADORES,59833.00
2022-03-17,21017,Internacion,Facturado,1.0,SWISS MEDICAL,SWISS MEDICAL,46360.00
2022-03-18,21018,Internacion,Facturado,1.0,INSSJP,Instituto Nacional de Seguridad Social para Jubilados y Pensionados,154275.12
2022-03-18,21019,Internacion,Facturado,1.0,OSSEG,"OBRA SOCIAL DE LA ACTIVIDAD DE SEGUROS, REASEGUROS, CAPITALIZACION Y AHORRO Y PRESTAMO PARA LA VIVIENDA",46782.00
2022-03-18,21020,Internacion,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,47951.00
2022-03-18,21021,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,2373.00
2022-03-18,21022,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,1819.00
2022-03-18,21023,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,368712.00
2022-03-18,21024,Ambulatorio,Facturado,1.0,OSPECON,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,51210.00
2022-03-18,21025,Ambulatorio,Facturado,1.0,OSUTHGRA,"OBRA SOCIAL DEL PERSONAL DEL TURISMO, HOTELERO Y GASTRONOMICO DE LA UNION  DE TRABAJADORES  DEL TURISMO HOTELEROS Y GASTRONOMICOS DE LA REPUBLICA  ARGENTINA",61452.00
2022-03-18,21026,Ambulatorio,Facturado,1.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,184356.00
2022-03-18,21027,Ambulatorio,Facturado,1.0,OSBA,OBRA SOCIAL SERVICIOS SOCIALES BANCARIOS,20484.00
2022-03-18,21028,Ambulatorio,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,261914.00
2022-03-18,21029,Ambulatorio,Facturado,1.0, OSPOCE,OBRA SOCIAL DEL PERSONAL DEL ORGANISMO DE CONTROL EXTERNO,81936.00
2022-03-18,21030,Ambulatorio,Facturado,1.0,OSMEDICA,OBRA SOCIAL DE LOS MEDICOS DE LA CIUDAD DE BUENOS AIRES,30726.00
2022-03-18,21031,Ambulatorio,Facturado,1.0,OSPERSAAMS,OBRA SOCIAL DEL PERSONAL ASOCIADO A LA ASOCIACION MUTUAL SANCOR,40968.00
2022-03-18,21032,Ambulatorio,Facturado,1.0,OS COMIS NAVALE,OBRA SOCIAL DE COMISARIOS NAVALES,30726.00
2022-03-18,21033,Ambulatorio,Facturado,1.0,OSTPCHPYARA,"OBRA SOCIAL TRABAJADORES  PASTELEROS, CONFITEROS, PIZZEROS , HELADEROS Y ALFAJOREROS DE LA REPUBLICA ARGENTINA - ELEVAR",51210.00
2022-03-18,21034,Internacion,Facturado,1.0,OSPETAX,OBRA SOCIAL DE PEONES DE TAXIS DE CAPITAL FEDERAL,644247.93
2022-03-18,21035,Internacion,Facturado,1.0,OSPESGYPE,"OBRA SOCIAL DEL PERSONAL DE ESTACIONES DE SERVICIO, GARAGES, PLAYAS DE ESTACIONAMIENTO Y LAVADEROS AUTOMATICOS",484082.48
2022-03-18,21036,Internacion,Facturado,1.0,OSDEPYM,"OBRA SOCIAL DE EMPRESARIOS, PROFESIONALES Y MONOTRIBUTISTAS",103509.76
2022-03-18,21037,Internacion,Facturado,1.0,OSPETAX,OBRA SOCIAL DE PEONES DE TAXIS DE CAPITAL FEDERAL,169082.56
2022-03-18,21038,Ambulatorio,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,256050.00
2022-03-21,21039,Internacion,Facturado,3.0,OSUCI,OBRA SOCIAL DE LOS CORTADORES DE LA INDUMENTARIA,243898.00
2022-03-21,21040,Internacion,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,57902.32
2022-03-21,21041,Ambulatorio,Facturado,1.0,OSDEPYM,"OBRA SOCIAL DE EMPRESARIOS, PROFESIONALES Y MONOTRIBUTISTAS",51210.00
2022-03-21,21042,Ambulatorio,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,30726.00
2022-03-21,21043,Ambulatorio,Facturado,1.0,OSPLAD,OBRA SOCIAL PARA LA ACTIVIDAD DOCENTE,40968.00
2022-03-21,21044,Internacion,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,164355.57
2022-03-21,21045,Ambulatorio,Facturado,1.0,IOMA,INSTITUTO DE OBRA MEDICO ASISTENCIAL,51210.00
2022-03-21,21046,Ambulatorio,Facturado,1.0,OSMMEDT,"OBRA SOCIAL DE MANDOS, MEDIOS DE TELECOMUNICACIONES EN LA REPUBLICA  ARGENTINA Y MERCOSUR.",51210.00
2022-03-21,21047,Ambulatorio,Facturado,1.0,OSEN,OBRA SOCIAL ELECTRICISTAS NAVALES,51210.00
2022-03-21,21048,Ambulatorio,Facturado,1.0,OSUTI,OBRA SOCIAL DE LA UNION TRABAJADORES DEL INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS DE LA REPUBLICA ARGENTINA,30726.00
2022-03-21,21049,Ambulatorio,Facturado,1.0, OSPOCE,OBRA SOCIAL DEL PERSONAL DEL ORGANISMO DE CONTROL EXTERNO,30726.00
2022-03-21,21050,Ambulatorio,Facturado,1.0,FEDECAMARAS,OBRA SOCIAL DE LA FEDERACION DE CAMARAS Y CENTROS COMERCIALES ZONALES DE LA REPUBLICA ARGENTINA (FEDECAMARAS),22981.00
2022-03-21,21051,Ambulatorio,Facturado,1.0,OSPACP,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,44589.00
2022-03-21,21052,Ambulatorio,Facturado,1.0,OSVVRA,OBRA SOCIAL DE VIAJANTES VENDEDORES DE LA REPUBLICA ARGENTINA,20484.00
2022-03-21,21053,Ambulatorio,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL DE MAESTRANZA,20484.00
2022-03-21,21054,Ambulatorio,Facturado,1.0, OSPACA,OBRA SOCIAL DEL PERSONAL DEL AUTOMOVIL CLUB ARGENTINO,51210.00
2022-03-21,21055,Ambulatorio,Facturado,1.0,OSETYA,OBRA SOCIAL DE EMPLEADOS TEXTILES Y AFINES,30726.00
2022-03-21,21056,Internacion,Facturado,1.0,INSSJP,Instituto Nacional de Seguridad Social para Jubilados y Pensionados,256541.81
2022-03-21,21057,Ambulatorio,Facturado,1.0,OSPETAX,OBRA SOCIAL DE PEONES DE TAXIS DE CAPITAL FEDERAL,20484.00
2022-03-21,21058,Ambulatorio,Facturado,1.0,OSIM,OBRA SOCIAL DEL PERSONAL DE DIRECCION DE LA INDUSTRIA METALURGICA Y DEMAS ACTIVIDADES EMPRESARIAS,40968.00
2022-03-21,21059,Ambulatorio,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL MOSAISTA,40968.00
2022-03-21,21060,Ambulatorio,Facturado,1.0,O.S.P.M.,OBRA SOCIAL PROGRAMAS MEDICOS SOCIEDAD ARGENTINA DE CONSULTORIA MUTUAL,30726.00
2022-03-21,21061,Ambulatorio,Facturado,1.0,OSCOMM,OBRA SOCIAL DE CAPITANES DE ULTRAMAR Y OFICIALES DE LA MARINA MERCANTE,20484.00
2022-03-21,21062,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,29442.00
2022-03-21,21063,Ambulatorio,Facturado,1.0,OSEDEIV,OBRA SOCIAL DEL PERSONAL DE LA DIRECCION DE LA INDUSTRIA VITIVINICOLA Y AFINES,30726.00
2022-03-21,21064,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,34511.00
2022-03-21,21065,Ambulatorio,Facturado,1.0,OSPADEP,OBRA SOCIAL DEL PERSONAL DE AERONAVEGACION DE ENTES PRIVADOS,20484.00
2022-03-21,21066,Internacion,Facturado,1.0,OSPEDYC,OBRA SOCIAL DEL PERSONAL DE ENTIDADES DEPORTIVAS Y CIVILES,52181.19
2022-03-21,21067,Ambulatorio,Facturado,1.0,OSCEARA,OBRA SOCIAL DE LA CAMARA DE EMPRESARIOS DE AGENCIAS DE REMISES DE ARGENTINA,30726.00
2022-03-21,21068,Ambulatorio,Facturado,1.0,OSUCI,OBRA SOCIAL DE LOS CORTADORES DE LA INDUMENTARIA,20484.00
2022-03-21,21069,Internacion,Facturado,1.0,PROVINCIA ART,PROVINCIA ART SA,66442.09
2022-03-21,21070,Ambulatorio,Facturado,1.0,OSPIT - Textil,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA TEXTIL,30726.00
2022-03-21,21071,Ambulatorio,Facturado,1.0,OSPIV,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL VIDRIO,20484.00
2022-03-21,21072,Ambulatorio,Facturado,1.0,ASE,OBRA SOCIAL DEL PERSONAL DE DIRECCION  ACCION SOCIAL DE EMPRESARIOS (A:S:E.),30726.00
2022-03-21,21073,Ambulatorio,Facturado,1.0,OSPS MERCEDES,OBRA SOCIAL DEL PERSONAL SUPERIOR MERCEDES BENZ ARGENTINA,30726.00
2022-03-21,21074,Ambulatorio,Facturado,1.0,OSEIV,OBRA SOCIAL DE EMPLEADOS DE LA INDUSTRIA DEL VIDRIO,20484.00
2022-03-21,21075,Ambulatorio,Facturado,1.0,OSRJA,OBRA SOCIAL DE RELOJEROS Y JOYEROS,20484.00
2022-03-21,21076,Ambulatorio,Facturado,1.0,OSPACA(CERVECER,OBRA SOCIAL DEL PERSONAL DE LA ACTIVIDAD CERVECERA Y AFINES,20484.00
2022-03-21,21077,Ambulatorio,Facturado,1.0,OS VAREADORES,OBRA SOCIAL DE VAREADORES,20484.00
2022-03-21,21078,Ambulatorio,Facturado,1.0,OSSEG,"OBRA SOCIAL DE LA ACTIVIDAD DE SEGUROS, REASEGUROS, CAPITALIZACION Y AHORRO Y PRESTAMO PARA LA VIVIENDA",21238.00
2022-03-21,21079,Ambulatorio,Facturado,1.0,OS PAT CABOTAJE,OBRA SOCIAL DE PATRONES DE CABOTAJE DE RIOS Y PUERTOS,30726.00
2022-03-21,21080,Ambulatorio,Facturado,1.0,OSJERA,OBRA SOCIAL DEL PERSONAL JERARQUICO DE LA REPUBLICA ARGENTINA PARA EL PERSONAL JERARQUICO DE LA INDUSTRIA GRAFICA Y EL PERSONAL JERARQUICO DEL AGUA Y LA ENERGIA,21238.00
2022-03-21,21081,Ambulatorio,Facturado,1.0,OSPEDYC,OBRA SOCIAL DEL PERSONAL DE ENTIDADES DEPORTIVAS Y CIVILES,20484.00
2022-03-21,21082,Ambulatorio,Facturado,1.0,OSPERSAAMS,OBRA SOCIAL DEL PERSONAL ASOCIADO A LA ASOCIACION MUTUAL SANCOR,20484.00
2022-03-22,21083,Internacion,Facturado,1.0,PREVENCION,PREVENCION ART SA,49379.09
2022-03-22,21084,Internacion,Facturado,1.0,FEDERACION PAT ,FEDERACION PATRONAL SEGUROS SA,46782.00
2022-03-22,21085,Internacion,Facturado,1.0,OSPCYD,OBRA SOCIAL DEL PERSONAL DE CARGA Y DESCARGA,59254.44
2022-03-22,21086,Internacion,Facturado,1.0,IOMA,INSTITUTO DE OBRA MEDICO ASISTENCIAL,123015.40
2022-03-22,21087,Internacion,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,89372.36
2022-03-22,21088,Internacion,Facturado,1.0,OSPACP,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,74483.60
2022-03-22,21089,Internacion,Facturado,1.0,INCLUIR SALUD T,INCLUIR SALUD TUCUMAN,193424.58
2022-03-22,21090,Internacion,Facturado,1.0,OSPIT,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL TABACO,108267.32
2022-03-22,21091,Internacion,Facturado,1.0,OSPIA,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DE LA ALIMENTACION,133642.32
2022-03-22,21092,Internacion,Facturado,1.0,IOMA,INSTITUTO DE OBRA MEDICO ASISTENCIAL,98695.00
2022-03-23,21093,Internacion,Facturado,1.0,MUNI MATANZA,OBRA SOCIAL DEL PERSONAL MUNICIPAL DE LA MATANZA,512916.80
2022-03-23,21094,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,5572.00
2022-03-23,21095,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,3753.00
2022-03-23,21096,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,3753.00
2022-03-23,21097,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,3753.00
2022-03-23,21098,Internacion,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,171021.00
2022-03-23,21099,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,4877.00
2022-03-23,21100,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,40123.00
2022-03-23,21101,Ambulatorio,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,235007.00
2022-03-23,21102,Ambulatorio,Facturado,1.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,102420.00
2022-03-23,21103,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,312428.00
2022-03-23,21104,Ambulatorio,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,132525.00
2022-03-23,21105,Ambulatorio,Facturado,1.0,OSTPCHPYARA,"OBRA SOCIAL TRABAJADORES  PASTELEROS, CONFITEROS, PIZZEROS , HELADEROS Y ALFAJOREROS DE LA REPUBLICA ARGENTINA - ELEVAR",51210.00
2022-03-23,21106,Ambulatorio,Facturado,1.0,OSDEPYM,"OBRA SOCIAL DE EMPRESARIOS, PROFESIONALES Y MONOTRIBUTISTAS",51210.00
2022-03-23,21107,Ambulatorio,Facturado,1.0,OS COMIS NAVALE,OBRA SOCIAL DE COMISARIOS NAVALES,61452.00
2022-03-23,21108,Ambulatorio,Facturado,1.0,OSUTHGRA,"OBRA SOCIAL DEL PERSONAL DEL TURISMO, HOTELERO Y GASTRONOMICO DE LA UNION  DE TRABAJADORES  DEL TURISMO HOTELEROS Y GASTRONOMICOS DE LA REPUBLICA  ARGENTINA",48021.00
2022-03-23,21109,Ambulatorio,Facturado,1.0,OSPECON,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,33404.00
2022-03-23,21110,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,7802.00
2022-03-23,21111,Ambulatorio,Facturado,1.0, OSPOCE,OBRA SOCIAL DEL PERSONAL DEL ORGANISMO DE CONTROL EXTERNO,40968.00
2022-03-23,21112,Ambulatorio,Facturado,1.0,ASE,OBRA SOCIAL DEL PERSONAL DE DIRECCION  ACCION SOCIAL DE EMPRESARIOS (A:S:E.),61452.00
2022-03-23,21113,Ambulatorio,Facturado,1.0,OSPACP,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,33406.00
2022-03-23,21114,Ambulatorio,Facturado,1.0,OSMMEDT,"OBRA SOCIAL DE MANDOS, MEDIOS DE TELECOMUNICACIONES EN LA REPUBLICA  ARGENTINA Y MERCOSUR.",71694.00
2022-03-25,21115,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,1819.00
2022-03-25,21116,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,1819.00
2022-03-25,21117,Ambulatorio,Facturado,1.0,OSPS MERCEDES,OBRA SOCIAL DEL PERSONAL SUPERIOR MERCEDES BENZ ARGENTINA,40968.00
2022-03-25,21118,Ambulatorio,Facturado,1.0,OSPERYH,OBRA SOCIAL DEL PERSONAL DE EDIFICIOS DE RENTA Y HORIZONTAL DE LA CIUDAD AUTONOMA DE BUENOS AIRES Y GRAN BUENOS AIRES,40968.00
2022-03-25,21119,Ambulatorio,Facturado,1.0,OSME,O.S.PARA EL PERSONAL DEL MINISTERIO DE ECONOMIA Y DE OBRAS Y SERVICIOS PUBLICOS,30726.00
2022-03-25,21120,Internacion,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,6395.00
2022-03-25,21121,Ambulatorio,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,40968.00
2022-03-25,21122,Ambulatorio,Facturado,1.0,IOMA,INSTITUTO DE OBRA MEDICO ASISTENCIAL,39087.00
2022-03-25,21123,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,11192.00
2022-03-25,21124,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,8944.00
2022-03-25,21125,Internacion,Facturado,1.0,OSPERSAAMS,OBRA SOCIAL DEL PERSONAL ASOCIADO A LA ASOCIACION MUTUAL SANCOR,38954.00
2022-03-25,21126,Internacion,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL MOSAISTA,70701.80
2022-03-25,21127,Internacion,Facturado,1.0,OSAMOC,OBRA SOCIAL ASOCIACION MUTUAL DE LOS OBREROS CATOLICOS PADRE FEDERICO GROTE,91868.00
2022-03-25,21128,Internacion,Facturado,1.0,GOODYEAR,OBRA SOCIAL DE EMPLEADOS Y PERSONAL JERARQUICO DE LA ACTIVIDAD DEL NEUMATICO ARGENTINO DE NEUMATICOS GOODYEAR SRL,60002.00
2022-03-25,21129,Internacion,Facturado,1.0,OSUTHGRA,"OBRA SOCIAL DEL PERSONAL DEL TURISMO, HOTELERO Y GASTRONOMICO DE LA UNION  DE TRABAJADORES  DEL TURISMO HOTELEROS Y GASTRONOMICOS DE LA REPUBLICA  ARGENTINA",73439.27
2022-03-25,21130,Internacion,Facturado,1.0,INSSJP,Instituto Nacional de Seguridad Social para Jubilados y Pensionados,37703.00
2022-03-25,21131,Internacion,Facturado,1.0,INSSJP,Instituto Nacional de Seguridad Social para Jubilados y Pensionados,157596.46
2022-03-25,21132,Internacion,Facturado,1.0,INSSJP,Instituto Nacional de Seguridad Social para Jubilados y Pensionados,191512.26
2022-03-25,21133,Internacion,Facturado,1.0,INSSJP,Instituto Nacional de Seguridad Social para Jubilados y Pensionados,52170.80
2022-03-28,21134,Internacion,Facturado,1.0,OSCHOCA,OBRA SOCIAL DE CHOFERES DE CAMIONES Y AFINES,34617.00
2022-03-29,21135,Ambulatorio,Facturado,1.0,OS COMIS NAVALE,OBRA SOCIAL DE COMISARIOS NAVALES,40968.00
2022-03-29,21136,Ambulatorio,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,30726.00
2022-03-29,21137,Ambulatorio,Facturado,1.0,OSSEG,"OBRA SOCIAL DE LA ACTIVIDAD DE SEGUROS, REASEGUROS, CAPITALIZACION Y AHORRO Y PRESTAMO PARA LA VIVIENDA",61452.00
2022-03-29,21138,Ambulatorio,Facturado,1.0,OSPACP,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,40968.00
2022-03-29,21139,Ambulatorio,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,225324.00
2022-03-29,21140,Ambulatorio,Facturado,1.0,OSUTHGRA,"OBRA SOCIAL DEL PERSONAL DEL TURISMO, HOTELERO Y GASTRONOMICO DE LA UNION  DE TRABAJADORES  DEL TURISMO HOTELEROS Y GASTRONOMICOS DE LA REPUBLICA  ARGENTINA",61452.00
2022-03-29,21141,Ambulatorio,Facturado,1.0,OSPLAD,OBRA SOCIAL PARA LA ACTIVIDAD DOCENTE,51210.00
2022-03-29,21142,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,157552.00
2022-03-29,21143,Ambulatorio,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,112662.00
2022-03-29,21144,Ambulatorio,Facturado,1.0,OSEN,OBRA SOCIAL ELECTRICISTAS NAVALES,40968.00
2022-03-29,21145,Ambulatorio,Facturado,1.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,143388.00
2022-03-29,21146,Ambulatorio,Facturado,1.0,ASE,OBRA SOCIAL DEL PERSONAL DE DIRECCION  ACCION SOCIAL DE EMPRESARIOS (A:S:E.),30726.00
2022-03-31,21147,Internacion,Facturado,1.0,PROVINCIA ART,PROVINCIA ART SA,761287.52
2022-04-04,21148,Ambulatorio,Facturado,1.0, OSPACA,OBRA SOCIAL DEL PERSONAL DEL AUTOMOVIL CLUB ARGENTINO,40968.00
2022-04-04,21149,Ambulatorio,Facturado,1.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,306372.00
