,cliente_id,cliente,fecha_minima,fecha_maxima,importe_cliente,importe_total,porcentaje_cliente,porcentaje_acumulado,Categoria
515,1088,SISTEMA INTEGRAL DE SALUD SANATORIO CHIVILCOY S.A.,2021-08-01,2022-07-31,1538.000000000,12504000454.969999313,0.0,100.00020000000008,2
516,166,O. S. DEL PERSONAL DE MICROS Y OMNIBUS DE MENDOZA ,2021-08-01,2022-07-31,1466.000000000,12504000454.969999313,0.0,100.00020000000008,2
517,604,OBRA SOCIAL DEL PERSONAL DE PRENSA DE ROSARIO     ,2021-08-01,2022-07-31,1257.000000000,12504000454.969999313,0.0,100.00020000000008,2
518,1115,ASISTIR S.A.                                      ,2021-08-01,2022-07-31,1204.000000000,12504000454.969999313,0.0,100.00020000000008,2
519,1190,U.N.Rosario                                       ,2021-08-01,2022-07-31,1197.000000000,12504000454.969999313,0.0,100.00020000000008,2
520,1178,Instituto de obras sociales de las Fuerzas Armadas,2021-08-01,2022-07-31,1178.000000000,12504000454.969999313,0.0,100.00020000000008,2
521,642,SANATORIO PERPETUO SOCORRO                        ,2021-08-01,2022-07-31,1148.000000000,12504000454.969999313,0.0,100.00020000000008,2
522,643,CIRCULO MEDICO DE BERAZATEGUI                     ,2021-08-01,2022-07-31,1002.000000000,12504000454.969999313,0.0,100.00020000000008,2
523,1074,HOSPITAL 9 DE JULIO ENTRE RIOS                    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
524,2026,FEDERACION MEDICA DE CHACO                        ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
525,802,INSTITUTO ASEGURADOR MERCANTIL COMPAIA ARGENTINA D,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
526,1080,INSTITUTO PRIVADO DE CLINICA Y CIRUGIA LOBOS S.A. ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
527,455,FEDERACION MEDICA DE LA PROV. DE BS. AS.          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
528,630,WITCEL S.A.                                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
529,1087,MEDICINA ALVEAR S.A.                              ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
530,209,INCLUIR SALUD MINISTERIO DE SALUD PCIA BS AS      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
531,606,ALTERGARTEN SA                                    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
532,850,RIO URUGUAY COOPERATIVA DE SEGUROS LIMITADA       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
533,801,INCA VIDA SEGUROS DE PERSONAS SA                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
534,599,SERVICIO ASISTENCIAL MEDICO ADVENTISTA            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
535,856,SEGUROS BERNARDINO RIVADAVIA COOPERATIVA LIMITADA ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
536,872,O F.                                              ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
537,2020,ACE AMERICAN INSURANCE ARGENTINA                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
538,921,PLUS MEDICAL                                      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
539,253,ASISTENCIA ODONTOLOGICA INTEGRAL                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
540,101,ARMADA ARGENTINA                                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
541,339, HOSPITAL ITALIANO DE LA PLATA ASOCIACIONDE SOCORR,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
542,847,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
543,136,CENTRO MEDICO EVANGELICO SRL                      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
544,1171,GILSA S R L                                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
545,230,PAMI UGL XV SANTA FE                              ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
546,1116,CIRCULO MEDICO ZARATE                             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
547,1146,LINEA DE MICROOMNIBUS 47 S.A.                     ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
548,899,MUN. DE AVELLANEDA - SEC. POL. SOC. Y DES. HUMANO ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
549,1120,OBRA SOCIAL DE LA UNIV NACIONAL DE ENTRE RIOS     ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
550,786,CRUZ SUIZA COMPAÑIA DE SEGUROS S.A.               ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
551,1071,CENTRO GALLEGO DE BS. AS. MUT. CULTURA ACC. SOCIAL,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
552,2050,BALRO SALUD S.A.                                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
553,149,SANTA CECILIA SALUD S.A.                          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
554,1009,JUZG NAC PRIM INST TRAB N°2                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
555,1100,OBRA SOCIAL DE LUZ Y FUERZA DE LA PATAGONIA       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
556,774,COMPAIA DE SEGUROS EL NORTE SOCIEDADA ANONIMA     ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
557,714,AGRUPACION SALUD INTEGRAL - PROFE                 ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
558,839,PARANA S.A. DE SEGUROS                            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
559,812,LA CONTINENTAL COMPAIA DE SEGUROS GENERALES S.A.  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
560,1021,MICROOMNIBUS CIUDAD DE BUENOS AIRES SA DE TRANSPOR,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
561,142,FEDERACION MEDICA DE ENTRE RIOS                   ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
562,980,CENTRO MEDICO LEZAMA S.A.                         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
563,861,TESTIMONIO COMPAÑIA DE SEGUROS S.A.               ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
564,1188,Solo Salud S.A                                    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
565,816,LA HOLANDO SUDAMERICANA COMPAA DE SEGUROS SOCIEDAD,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
566,1079,RIO VARADERO SA                                   ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
567,914,SIND. DE VEND. DE DIARIOS Y REV. CABA Y GBA       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
568,644,RED ARGENTINA DE SALUD  (FEMEBA INTERIOR DEL PAIS),2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
569,763,CAJA DE SEGUROS S.A.                              ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
570,296,OBRA SOCIAL DEL PERSONAL DE LA ACTIVIDAD FRUTICOLA,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
571,686,PAMI UGL XXVI SAN LUIS                            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
572,10,AGRUPACION SEGUROLA PREST. INTEGRALES             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
573,146,ASOCIACION DE OBRAS SOCIALES DE RUFINO            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
574,752,BHN SEGUROS GENERALES SA                          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
575,655,PAMI UGL VIII SAN MARTIN                          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
576,2059,ALLIANZ CARE AUSTRALIA OVHC                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
577,2019,HOSPITAL J.B. ITURRASPE                           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
578,674,PROFE SAN LUIS UGP                                ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
579,995,CMSALUD                                           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
580,956,DEL ESTE CONSTRUCTORA                             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
581,145,SUR IMAGEN RED DE MEDICINA INTEGRAL               ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
582,458,CIRCULO MEDICO DE MORON HURLINGHAM E ITUZAINGO    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
583,2038,ETICA SALUD S.A.                                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
584,198,TOTAL MEDICA  S.A.                                ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
585,104,FUERZA AEREA ARGENTINA                            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
586,1134,MALBRAN ALEJANDRO                                 ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
587,588,ASOCIACION MEDICA DE AVELLANEDA                   ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
588,1153,YOUR HEALTH S.A.                                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
589,624,MEDICINA PRIVADA INTEGRAL - MEPRIN SA             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
590,823,LA SEGUNDA COOPERATIVA LTDA DE SEGUROS GENERALES  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
591,480,FUNDACION HOSPITALARIA                            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
592,280,CS SALUD                                          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
593,727,LUZ ART SA                                        ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
594,886,CLINICA MED QUIR SANAT JUNIN S.A.                 ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
595,297,SOCIEDAD ITALIANA MORON                           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
596,1164,EMBAJADA DEL PARAGUAY                             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
597,893,HSBC -LA BUENOS AIRES SEGUROS SA                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
598,473,CAJA DE SEGUROS SOCIALES PARA ODONTOLOGOS         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
599,1000,MEDICINA ALTA COMPETENCIA S.A.                    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
600,595,AGREMIACION MEDICA DE EZEIZA                      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
601,2061,SALUD CENTRAL MED. PRIVADA                        ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
602,813,LA DULCE COOPERATIVA DE SEGUROS LIMITADA          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
603,211,PAMI UGL IV MENDOZA                               ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
604,970,MICRO OMNIBUS NORTE S.A.                          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
605,15,SEMBRAR                                           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
606,153,REDSAL S.A.                                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
607,946,SCIENTIS MEDICAL GROUP S.A.                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
608,2028,SALUD PLENA SP HEALTH GROUP SAS                   ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
609,123,MIKSA                                             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
610,2072,CONFERENCIA EPISCOPAL ARG - ASOC ECLES SAN PEDRO  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
611,885,ASOCIACION MUTUAL DE PSICOLOGOS  AMPSI            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
612,891,MEDIC                                             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
613,800,HSBC- NEW YORK LIFE SEGUROS DE VIDA ARGENTINA S.A.,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
614,1180,Cirme salud Entre rios consorcio de cooperacion   ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
615,915,MINISTERIO DE SALUD PUBLICA DE BS.AS.             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
616,712,AGRUPACION SALUD INTEGRAL - UPI 5                 ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
617,997,TRANSPORTES SESENTA Y OCHO SRL                    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
618,977,METROVIAS S.A.                                    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
619,1118,TRANSPORTES NUEVA CHICAGO C I S A                 ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
620,723,LA CAJA ART SA                                    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
621,782,COOP MUTUAL PATRONAL SOC MUTUAL DE SEGUROS GLES   ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
622,1131,SISTEMA PROVINCIAL DE SALUD DE TUCUMAN            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
623,748,ADMIRAL LIFE SEGUROS DE VIDA SA                   ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
624,1056,TRANSPORTE LINEA 123 S.A.                         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
625,401,MUNICIPALIDAD DE CAMPANA SECRETARIA DE SALUD      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
626,570,PAMI UGL XIII CHACO                               ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
627,1156,ESTRATEGIAS COMPETITIVAS S.A.                     ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
628,1137,TRANSPORTE ATLANTIDA S A C                        ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
629,822,LA REPUBLICA COMPAA ARGENTINA DE SEGUROS GENERALES,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
630,983,COBERTURAS FAMILIARES COMPLEMENTARIAS S.R.L.      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
631,896,CENTRO UNION DEPENDIENTES                         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
632,429,CENTRO MEDICO SANTA FE                            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
633,718,CNA ART                                           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
634,112,OBRA SOCIAL ASOCIACION MUTUAL METALURGICA VILLA CO,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
635,694,OBRA SOCIAL CONDUCTORES DE TAXIS DE CORDOBA       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
636,1136,LABORATORIO BIOQUIMICO BELGRANO S.R.L.            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
637,1029,POLICLINICO LOMAS MEDICINA PREPAGA S.A.           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
638,530,INST PROV AUTARQ UNIFIC DE SEG SOC TIERRA DEL FUEG,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
639,221,OBRA SOCIAL CORPORACION CEMENTERA ARGENTINA       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
640,435,PAMI UGL XXXIV CONCORDIA                          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
641,889,HOSPITAL PROVINCIAL DE ROSARIO                    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
642,653,PAMI UGL V BAHIA BLANCA                           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
643,108,MUTUAL DEL PERSONAL DE AGUA Y ENERGIA ELECTRICA DE,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
644,913,INSTITUTO PANAMERICANO DE SALUD                   ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
645,589,FEMEBA SAN MIGUEL                                 ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
646,1051,TRANSPORTE AV. BERNARDO ADER S.A.                 ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
647,1089,ART LIDERAR S.A.                                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
648,2027,WORLD TRAVEL ASSIST                               ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
649,1017,ESTABLECIMIENTO ASISTENCIAL DOCTOR LUCIO MOLAS    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
650,2045,MANDAR SALUD S.A.                                 ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
651,1122,SERVICIOS MEDICOS SARMIENTO S.A.                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
652,736,RECONQUISTA ASEGURADORA DE RIESGOS DEL TRABAJO SOC,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
653,1006,IMA - MARCOS HUGO LIBEDINSKY SA                   ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
654,278,OBRA SOCIAL DE OFICIALES PELUQUEROS Y PEINADORES  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
655,941,BERNARDINO RIVADAVIA S.A.T.A.                     ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
656,1181,Gestar Salud                                      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
657,603,SANATORIO MODELO BURZACO                          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
658,637,COVER SALUD SA                                    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
659,416,AMERICAN MEDICAL GROUP SA                         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
660,758,BINARIA SEGUROS DE VIDA SA                        ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
661,232,PAMI UGL XVII CHUBUT                              ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
662,692,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL TRACT,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
663,803,INSTITUTO AUTARQUICO PROVINCIAL DEL SEGURO DE  ENT,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
664,739,ALBA COMPAÑIA ARGENTINA DE SEGUROS S.A.           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
665,494,PAMI UGL I TUCUMAN                                ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
666,652,INCLUIR SALUD MINISTERIO DE SALUD PCIA BS AS      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
667,728,MAPFRE ACONCAGUA ART SA                           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
668,300,CIRCULO MEDICO DE MORENO                          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
669,928,CONFITERIA BUENOS AIRES                           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
670,1052,CIRCULO MEDICO DE TANDIL                          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
671,987,LIMPIO S.A.                                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
672,865,TRAYECTORIA COMPAIA DE SEGUROS DE VIDA SOCIEDAD AN,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
673,8,SANATORIOS Y CLINICAS ASOCIADAS S.A.              ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
674,483,COMI SALUD COOPERATIVA LTDA.                      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
675,2069,MINISTERIO DE DESARROLLO SOCIAL SANTA CRUZ        ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
676,305,DESARROLLOS EN SALUD S.A.                         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
677,2047,UNIMEDICA COOP. TRAB. MED. URUGUAY LTDA           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
678,683,PAMI UGL XXI SAN JUAN                             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
679,685,PAMI UGL XXV LA RIOJA                             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
680,2073,SMG COMPAÑIA ARGENTINA DE SEGUROS S.A.            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
681,1002,LA CENTRAL DE VICENTE LOPEZ                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
682,585,CIRCULO MEDICO DE FLORENCIO VARELA (FEMEBA)       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
683,1050,HOSPITAL SAN MARTIN ENTRE RIOS                    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
684,122,O. S. DEL PERSONAL DEL AZUCAR INGENIO RIO GRANDE  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
685,762,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS S.A.      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
686,1040,S A EXPRESO SUDOESTE SAES                         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
687,390,PAMI UGL III CORDOBA                              ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
688,628,ASOCIACION ISRAELITA DE BENEFICENCIA Y SOCORROS MU,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
689,988,EYMSA S.A                                         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
690,670,PAMI UGL XXXII LUJAN                              ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
691,185,CASA DE LA PROVINCIA DE LA PAMPA                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
692,1057,CIRCULO MEDICO DE EXALTACION DE LA CRUZ           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
693,940,AZUL SA DE TRANSPORTE AUTOMOTOR                   ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
694,697,DIRECC DE ASIST MEDICA SOCIAL UNIVERSIT SAN JUAN  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
695,487,CEMES  S.A.                                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
696,831,METROPOL CIA ARGENTINA DE SEGUROS S.A.            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
697,811,EVOLUCION SEGUROS S.A.                            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
698,446,SANTIAGO SALUD S.A.                               ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
699,155,MEDICAR S.A.                                      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
700,710,OBRA SOCIAL PERSONAL INDUSTRIA AZUCARERA TUCUMAN  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
701,605,FED. CLIN. SANAT. HTALES. Y OTROS EST. PCIA BS AS ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
702,842,PRINCIPAL LIFE COMPAIA DE SEGUROS DE VIDA SOCIEDAD,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
703,961,AFIP                                              ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
